,business_id,cool,date,funny,review_id,stars,text,useful,user_id
4043,qJ18IGaDsQtzJ6v2UzkdcQ,0,2015-09-12,0,Ttx4ARBmmilWdLX8xYqB6g,4,I tried this place for the first time tonight and was very impressed! I normally would go to Panda Express but their quality has gone down so much I decided to come here! What a difference! Orange chicken is very tender compared to pandas crunchy dry orange chicken.. Plus you get so much more food for the same price of just a meal with 1 side at panda. Definitely coming here from now on!!,0,gpqjvuBvOeyZPCPRAgLIjQ
4045,w55IYhyLHUdsRlo_EvMmNQ,0,2015-09-06,0,K6ns6Us5pzXQL4L01vUz4A,3,The food is great.. But I feel like the service and quality has gone down since I came here a couple months ago. Food took a lot longer than the last time. They seem really short staffed for a Saturday night. Couldn't even get a Togo box for my pizza.. Got offered a piece of foil instead.. Love this place but I just feel if they tried a little harder to make the guests happy; they would get better business.,1,gpqjvuBvOeyZPCPRAgLIjQ
4050,FczpP53EAcXsfIQMxp9p4A,0,2015-03-17,2,QoYiWOqoG7xlfqqGb2yIXQ,1,I'll give it a 4 star for their service.. But a 1 for their haircut. My boyfriend went in for a simple buzz cut and it is so uneven I wanna make him go somewhere else to fix it cause it looks so bad. Everytime he comes here they can never give him a nice even buzz cut.. lol how hard could it be?,2,gpqjvuBvOeyZPCPRAgLIjQ
4070,cT1eYUOjz5CgvZJuxu87sg,0,2014-08-23,0,HM7_PYpcBWZSmIhTc-RH7g,5,Great service! Friendly atmosphere! Lisa and her staff were absolutely fabulous and I am so happy with my nails!,1,ciL5golE8-RciDds1aLuvQ
4072,nPBG-UbMHDMdcnW-HncZNA,0,2017-10-08,0,WqBFKvWv_TidKuoNaBriAw,5,Great service!! Servers are so nice and food is excellent. My favorite so far is the lemon pepper and the waffle with the butter syrup.  We'll be going back to try the other flavors.,0,a8MX0cLVen-blp1Zk7-MpQ
4079,oWTn2IzrprsRkPfULtjZtQ,0,2015-12-06,0,43qSYZ1Y-odC3n4vjy8O9A,2,The burger was ok. Not what I thought after reading and hearing about this place. Very small a couple of stools. The cashier needs to learn manners. Really for what you get its over priced. The only good thing was the chilly chesse fries. I would go back for them again.,0,M6-4hwoPdMjaIEjlYsaZ8w
4082,ejmQEtYs7lNGh3-w5RIUYQ,1,2014-11-22,0,bQSHL7zt_s78k66AAG1n8w,5,Ros does a great job identifying what hair cut and style goes best with facial structure.  I highly recommend her!  She is also a fun-loving spirit.,1,tm0fDqTI2o1nxw0KC68wAg
4083,bjGp5sKsrE9_tWKCw1pBtg,0,2017-02-23,0,0-BjaNbd5E5Dk-EiDTQSrw,3,This was just o.k. no French fries? It's a bar!!! Seems like they are going for a organic food bar?,0,tm0fDqTI2o1nxw0KC68wAg
4096,iBVKoqOqe46J3h8ny9m0YA,0,2017-03-09,0,WZRZzTdfgV664Rw4bh6ndw,5,The volunteers here are fantastic and very knowledgeable. The trails are clean and it never really seems to be busy.,0,0Rp6doDKbnLp82-jbbEpcA
4097,VsRAIb4k5CjEF-3l_bac0g,0,2017-06-10,0,NhtVr1V2H38QxzVQRBouDA,5,Fast delivery and nice staff. Food was delicious. Pizzas were on the large side. Will order again.,0,0Rp6doDKbnLp82-jbbEpcA
4099,R9Q2H4XVCiHUee3OvkB1kg,0,2013-02-23,0,JAOEpEbfDq5OY0iYtn_D_Q,5,Hands down the spot to grab a coffee in the city. I feel so spoiled to have a clover machine and these tasty beans so close to home!,1,CkhsKv_TG_BsfZvPOXeHzw
4102,L3dAvYkqMsLhyPLoeJgwsQ,0,2014-12-31,0,gMCEz_Rc5zK3N8qfIHWI5Q,1,Late night breakfast.... Not so great. I was crazy excited and then received the food. Horrible. Coffee good food not so much! :-(,0,gUMujTWJz5ccdYSnPfdB7w
4103,3DLSWOjkNgJHkv3Ti-bgLQ,0,2017-09-22,0,xn1jFii8Gv9EWjOGS-SCFg,1,Starbucks here was awful. Snooty crew and not friendly at all. I think they choose who to be friendly with because I see them treat other people a lot better.,0,MzGLuKeRON8OE6lLlTiAVQ
4104,6lgRm13PvA6iMGc7PmqK9Q,0,2017-08-02,0,EDXqkuyrvt5vM6EDmZon4w,5,The best 'snowflake' I've ever tasted! It's like heaven in a bowl. Oh and the owner was the nicest person you will ever meet! He made us a sample of their pong shake and it was really delicious! I would definitely come back and try other flavors and will get all my friends to try them.,0,MzGLuKeRON8OE6lLlTiAVQ
4109,X_EBs3ShGJmehqzfuciEAA,0,2016-03-28,0,lN_j2PEzgSVckY9gbMXZ8A,5,Mike and the cook both deserve 5 stars. I could could on and on but Yelp would delete my post so yeah so it is what it is. Mike and the cook all 5 stars. Bless up,0,SYx15p4PssSS3lXjvtF6rg
4111,-yApKLEFAvvNyifvpNKWCA,0,2012-12-03,0,dSra4Z3XUIJ366fIY4nWzQ,5,A great Vegas tradition... it helps that I love frozen custard.  Definitely worth a trip for tourists.,0,INbqkFXtHeCdEP_wPp2dUA
4114,3kdSl5mo9dWC4clrQjEDGg,0,2012-12-03,0,iwmUoM9o87tL96Wbdm-zsQ,4,Total breakfast fan here and this is one of the few in Las Vegas that truly does breakfast right.  Prices are pretty good and there are always coupons to be had.  Love the Pumpkin banana pancakes and Carrot Cake french toast in the fall!,0,INbqkFXtHeCdEP_wPp2dUA
4117,V9OIBO95GDFRvQMcKsNT2w,0,2013-02-24,1,m8-ncyA0lrEkEjLL0C0Pdg,1,Absolute let-down. Carrot cake was dry.  Salad choices are more limited than subway.  Service is just so-so.  Definitely skip this one.,2,INbqkFXtHeCdEP_wPp2dUA
4121,i3mZIwNi1EiJ7-1A8amoyw,0,2013-01-03,0,4wv4J4An-bYr5hjs2Xe1zQ,5,Great middle eastern deli with several vegetarian choices.  Very inexpensive and extremely friends staff.  Baklava is a must.,0,INbqkFXtHeCdEP_wPp2dUA
4122,HUWLnKD5LSZY134amUO2Rg,0,2012-12-03,0,EpTolIqsQN-n_7fvglx0aA,4,Great lunch specials.  Good New York Godfather feel to the place.,0,INbqkFXtHeCdEP_wPp2dUA
4125,eZcCFV-8X91ZSnmB9807bw,0,2012-12-26,0,TmbCM_nailoOo4EKt4-t1A,4,Great service.  Good food. Monster portions and a menu that goes on forever. Just your typical Cheesecake Factory.,0,INbqkFXtHeCdEP_wPp2dUA
4128,qsJkjQoM3Hdg6Gtqp2S9_w,0,2012-12-03,0,kHv-ZxGZZeLRCFbMxyWf5A,5,Pad Thai with tofu was real good and flavorful.  Prices were very good.   It's one of the few restaurants in Vegas that doesn't feel designed for tourists or as an afterthought.,0,INbqkFXtHeCdEP_wPp2dUA
4129,YCEZLECK9IToE8Mysorbhw,0,2013-01-03,0,-1a7DLqgCV_s8Inzr0T7Dw,4,Very small portions but good food nonetheless.  Healthy places like this are few and far between in Vegas.    Very yuppie crowd.,0,INbqkFXtHeCdEP_wPp2dUA
4130,PyrcymoNDAJDm_Zn9yl-7A,0,2012-06-08,1,dZiLJlMWA3LnPgeA5RM85A,5,Good and authentic.  What it lacks in ambiance it makes up for with taste.   And yes the credit card machines are working again.   I'm an army brat who lived in Germany many years and the schnitzels and spaetzle took me back in time.  (Get it with rahm sauce).,0,INbqkFXtHeCdEP_wPp2dUA
4131,4qG3Gh8QyugC1XvoTlmgcQ,0,2015-01-18,0,wX3O8W2mClsyIXd9e5EUYg,5,This place is back up to snuff for me.  The trick if you're a pancake lover and picky is to ask for them to make them very thin. Improves the blueberry to batter ratio significantly and improves the taste.  The staff is much better than they were for a while. Back to loving it.,0,INbqkFXtHeCdEP_wPp2dUA
4134,19VNsxhnPZ11zc0KBauonQ,0,2015-02-03,0,iXEO9493AVcDZmOkGJpIgw,1,worst customer service.Mainly the manager Matt. Who made it very difficult to return a damaged product sold at that location.,1,z7dWikbkqL7NelG4JeSt4g
4140,RESDUcs7fIiihp38-d6_6g,1,2014-04-15,0,XeA3BGOhduTRdnprL4ULGQ,4,Best Buffet I experienced in Vegas! You have to be open minded to trying new and gourmet foods very ethnic foods. Everything was cooked to perfection! It was very spendy but worth every Penny!,1,yvlRColhqo_4TzpUFKyroA
4141,ijg7qQCYnhUWBd5JUxbfvA,0,2014-04-15,0,J5nctRtC0L5oSExNj1XGEA,4,Yum! Love the atmosphere the food was awesome we came back a 2nd time while staying at the hotel! Fun flash back in times prices were afforDable ;),0,yvlRColhqo_4TzpUFKyroA
4142,YJ8ljUhLsz6CtT_2ORNFmg,0,2014-04-15,0,1xlYVWhyLedoA0HddOJMOw,4,Very great atmosphere had a wonderful bartender so much that we came back to eat and it was awesome food SPENDY but worth it! Thanks Matt for the homemade Sangria!!,0,yvlRColhqo_4TzpUFKyroA
4143,ByFMv3p5X1aNeZhU61rDcA,0,2014-04-15,0,eBxGjZkwr6qNxyfh2wf_UQ,3,Just spent 4 nights here the room was nice we were asked if we would like to be upgraded for a additional fee of $25 a night and ended up paying OVER $200 additional! So don't be taking in like we were thinking it's a great deal! I did enjoy the suite ;) Just not the prices! And skip the Buffet it's gross but Roxys Dinner has excellent food!,1,yvlRColhqo_4TzpUFKyroA
4144,3xmfT7l3xNH5LK1dLzfvGw,0,2014-04-15,0,xKoiChS7y0Ab0sEGbXIICw,4,Everyone told us to visit Freemont Street while in Vegas and you sure get a EYEFULL of live entertainment! It's fun for ADULTS not a place to bring children REALLY WHY WOULD YOU BRING KIDS AFTER DARK TO VEGAS ANYWHERE REALLY? Anyways had a lot of fun here!,0,yvlRColhqo_4TzpUFKyroA
4145,4mYPOzBokDgz307TW2EIKw,0,2014-04-15,0,9h4RxO0QLxvXNqzqyZTA8A,1,It was overly priced for food that looked like it sat there all day! Dry meat and not a lot of choices! I couldn't even make a decent salad! Worried about even trying the fish and the deserts looked gross!,0,yvlRColhqo_4TzpUFKyroA
4146,rTS8LsUmNIiXsXydE49tPA,0,2014-04-15,0,WP5487GT3BxCqB-tPpJEmw,4,Live entertainment as we were served beverages it was so much fun one if the best memories we had in Vegas! Jaw dropping!,0,yvlRColhqo_4TzpUFKyroA
4156,qMJyOW1FdPOf8sli8DIq_A,0,2015-01-10,0,dGCac3rFvfsxmabrMLcf8g,5,Delicious Crepes! Delice has the feel and menu for an authentic bistro. This place will be a great Breakfast or Lunch spot. I appreciate any place that has fresh juices! Mill Ave is lucky to host this business.,0,FfqX7xdQY80nbkdNoeh_6Q
4170,2mZGnGIMUNRQY3d0hjdAxg,0,2015-11-19,0,D3ZNXi428GuMZrnP6FAWkA,5,Update - I went to this place on Halloween night with friends. I was amazed to see the staff managing the crowd so well. I had never been to Tacorrito in the evening. Loved the fish quesedilla and Mexican Poutine. I highly recommend this place to everyone. Places like these should be encouraged in the neighbourhood !,0,Ndl1ZwGIsc5oq0qlmbO_AQ
4172,m65oi2C7b1CJM7DaXbFi-g,0,2015-11-19,0,vHvADqKb_2b1vs3zrsHaGQ,4,Came in at a busy time and had to wait for a while to get seated. That's the only problem I face here during weekends.Dessert was so delicious that it was worth the wait. I would recommend everyone to try it at least once. I am posting few pictures as well.,0,Ndl1ZwGIsc5oq0qlmbO_AQ
4174,2GIuCQJ9vfMY7rERB-SkUA,1,2012-03-31,0,yvO94hAR0Sx9gdIfy4WSXQ,5,Flowers by Renee has some of the best quality flowers in town. They are prompt with orders and they are always beautiful,3,HgFcyjBaNI4EiGq-gdS4Dw
4175,d4z4gjdhQYs-WOVClISf_A,0,2014-08-06,0,BwBGme-CKocxzWDpEVyyBg,5,I had one large tree and 4 small bushes removed from my front yard. The quote I received was very competitive and reasonable. The work was done exactly when they promised and they left the area in great condition when they were done. I would use them again in a heartbeat.,1,TE19WORpOSfHegKFkKsXsA
4176,xk-fOf_M39kDTgzfVgu0Tw,0,2016-09-24,0,oUyAKw5-Q0-e17YcqiBNFA,5,Went there today for a gluten-free lunch. Had the signature pasta with quinoa pasta and chicken it was awesome!!  I highly recommend it.,0,JGpwdNCD1lZFkpPZbcqSOw
4184,h19bR52xQ9fQWGMTSbjnbw,0,2014-03-03,0,3jnl5tE2BaYYQIWWnVQ3eQ,4,The food was amazing. It was something new that I had never tried before. The taste was authentic and homemade. Other then the taste of the food the most compelling aspect was the friendly waiter. She was very kind and enlighten.,0,r3u9y04v1ONr-JR-lio34A
4185,GAKCd5eIPQ-_B0psppX81g,0,2014-11-08,0,jYYz9T5OvAWbZUdtsZAsQA,5,I was highly satisfied by my haircut. My hair was the best it ever look. Laura did an amazing cut. Would definitely come back.,0,r3u9y04v1ONr-JR-lio34A
4187,u0wSFmWfg7IFJRl-WdSrNQ,0,2016-07-31,0,YSHInoiOGZ_kYSypKFZ0Jw,2,Super cute place but slowest service EVER! Don't come here unless you have a full day to spend waiting for your (small & simple) order,0,jjDkYVZkU55697Xk_FOHKw
4196,l-UsKevA9YyOM4wGtS5gGw,0,2016-09-12,0,Gl1zXZzQXFuLSoT_YKUBAA,1,Pumped my gas and self paid outside.  Went into the store to buy a drink...  Returned to find gas dripping onto the ground and shooting out of my tank! The pump overcharged me ten dollars.,0,T9240z_FiwKZoCtibHZMew
4197,_PfpHaeuekLUGaKKtee2KA,0,2016-07-28,0,sLz4aFFV0Ci_YDKnGQMWMw,5,Amazing customer service..before I even walked through the door I was greeted. I came in for an estimate and it no lie took a total of 10 mins. 15 mins max.,0,ic9zIsm7zoxUm3Axyegx8g
4203,wMiOsYLtgwbUoyV2DttqMg,0,2016-08-18,0,rJBnimtD0vPkziwJ83Mh9g,5,So I've been to Harris Teeter several times but never for lunch. Their pizza is better than any chain pizza place. No lie. And their sushi is always fresh and good. Friendly employees and there's a Starbucks with dining space.,1,ic9zIsm7zoxUm3Axyegx8g
4213,sBrrWO-Nv7imsqU0e5504Q,0,2016-07-13,0,E4S2OJpQorhXbtw0eIhz4A,5,Came here around lunch time. I ordered ahead online to avoid the line. As soon as I walked through the door I was greeted by several of the workers. Somehow they already knew what order I was there to pick up. Oh and the sub hit the spot. As always.,2,ic9zIsm7zoxUm3Axyegx8g
4215,AdtaU4YPa5ejSsepQHfkQA,0,2016-06-09,0,Ocmvx8ZH1cSmo-bm8d675A,1,I called to see if my prescription was ready and see how much it'd cost. After 45 min of holding I just went to the store..just to find out they don't accept Tricare. They move super slow and weren't helpful at all.,0,ic9zIsm7zoxUm3Axyegx8g
4218,7LLU_dpe7iN97nJzYmTvjQ,0,2016-07-09,0,cKsCaQ3wd878kFMGy0sDzA,5,I usually get the hibachi chicken and steak. It's really good and affordable. The lady at the register is always nice. I've eaten in like twice and called in for carry out 5+. No complaints with either experience.,0,ic9zIsm7zoxUm3Axyegx8g
4231,9a3DrZvpYxVs3k_qwlCNSw,0,2014-12-14,0,vURAQqDU50fj9HM8L88wjQ,5,Genova pizza is amazing.  Pesto that will light up your palate. Potato that smoothes each bite.  Italian brick oven pizza crust. Simply amazing. Go enjoy.,1,R9sFeYJ4hgpnUYaFk2kp1Q
4232,vVvJ0ZilcEw7TKjLRHTJkw,0,2015-06-10,0,ZlYFKkneDMFIUV_vAQ9brA,4,I did a walk-in pedicure and ended up getting a gel manicure as well. Cathy took great care of me and did a very nice and quality job. Everyone was very friendly. Highly recommend this nail salon.,0,4RXC9BnjoABuNxd6rELUbw
4233,QjkA38rDhT_HdN5M31skqQ,0,2017-08-31,0,u_EZI2txD3S89IAj47FCHA,5,Tony did an amazing job on my door dings and even buffed a scratch I had. It looks great. Highly recommend!,0,4RXC9BnjoABuNxd6rELUbw
4243,-Tq6H24JUsMjZLJBa5YkZg,1,2017-07-29,1,Eh2-dDqkoJ_WEl9Ql7Ru3g,5,I came here to paddleboard with Outdoor Afro group. We learned how to paddle board and enjoy the beautiful weather. They had an opening tonight with free food and drinks.,1,caV30R9uCewFdvtdhDg3Nw
4244,kRhjWeAPs-U5RmakIKz0Pg,0,2017-07-11,0,wV7vNA4a_Bf1TBTTr9TWSw,4,I went to Bingo Monday's and had a great time with friends. The lamb sliders are AMAZING! Love the outdoor seating. I would definitely recommend this place if you need something fun to do on a Monday night.,0,caV30R9uCewFdvtdhDg3Nw
4246,QeDkfLmXVguytF3Of9zg-Q,0,2017-06-11,0,MCZ0SkGOhVGLrZl42jZiGA,2,The grits were a bit dry/crunchy and the crab cake croissant sandwich was salty. However the mimosa was fantastic! I loved the dinning area. I was able to sit inside but still enjoy the outside air with the windows being open. Over the environment is great and the employees are nice but I wasn't completely impressed with the food.,0,caV30R9uCewFdvtdhDg3Nw
4248,1Geg7R5ACFL0oassVziNiQ,0,2017-07-04,0,tDXY4qXQvazciCsmiWI6iw,5,I went to this Crispy Crepe for breakfast on the 4th of July. It's a cute and quaint restaurant. You have the option to sit inside or out. I ordered the egg and veggie omelette that was nothing but amazing! My side of fruit (melon and pineapples) was freshly cut and delicious. The crepe is huge so come hungry. Parking is easy. There's a free parking garage behind the building or you can park on the street. This is definitely a new favorite spot for me. I will be back soon.,0,caV30R9uCewFdvtdhDg3Nw
